word,videos,full_path,exists,repo_video_path
AGAIN,04209701709386082-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_1\04209701709386082-AGAIN.mp4,True,data_subset/videos/04209701709386082-AGAIN.mp4
AGAIN,11794226320729084-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_1\11794226320729084-AGAIN.mp4,True,data_subset/videos/11794226320729084-AGAIN.mp4
AGAIN,7811004078473247-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_5\7811004078473247-AGAIN.mp4,True,data_subset/videos/7811004078473247-AGAIN.mp4
AGAIN,37306487463394866-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_3\37306487463394866-AGAIN.mp4,True,data_subset/videos/37306487463394866-AGAIN.mp4
AGAIN,23836765305405327-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_2\23836765305405327-AGAIN.mp4,True,data_subset/videos/23836765305405327-AGAIN.mp4
AGAIN,5390836260513057-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_4\5390836260513057-AGAIN.mp4,True,data_subset/videos/5390836260513057-AGAIN.mp4
AGAIN,9059301553642072-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_6\9059301553642072-AGAIN.mp4,True,data_subset/videos/9059301553642072-AGAIN.mp4
AGAIN,4567454487857454-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_3\4567454487857454-AGAIN.mp4,True,data_subset/videos/4567454487857454-AGAIN.mp4
AGAIN,668228182655314-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_4\668228182655314-AGAIN.mp4,True,data_subset/videos/668228182655314-AGAIN.mp4
AGAIN,40995728871512394-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_3\40995728871512394-AGAIN.mp4,True,data_subset/videos/40995728871512394-AGAIN.mp4
AGAIN,023787576451673953-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_1\023787576451673953-AGAIN.mp4,True,data_subset/videos/023787576451673953-AGAIN.mp4
AGAIN,06926356735568229-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_1\06926356735568229-AGAIN.mp4,True,data_subset/videos/06926356735568229-AGAIN.mp4
AGAIN,556285767191335-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_4\556285767191335-AGAIN.mp4,True,data_subset/videos/556285767191335-AGAIN.mp4
AGAIN,6233555373010602-seedAGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_4\6233555373010602-seedAGAIN.mp4,True,data_subset/videos/6233555373010602-seedAGAIN.mp4
AGAIN,6788847001475584-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_4\6788847001475584-AGAIN.mp4,True,data_subset/videos/6788847001475584-AGAIN.mp4
AGAIN,6271715526397399-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_4\6271715526397399-AGAIN.mp4,True,data_subset/videos/6271715526397399-AGAIN.mp4
AGAIN,4225799509845236-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_3\4225799509845236-AGAIN.mp4,True,data_subset/videos/4225799509845236-AGAIN.mp4
AGAIN,6542501955801501-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_4\6542501955801501-AGAIN.mp4,True,data_subset/videos/6542501955801501-AGAIN.mp4
AGAIN,16798754221947831-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_1\16798754221947831-AGAIN.mp4,True,data_subset/videos/16798754221947831-AGAIN.mp4
AGAIN,8344291442070739-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_5\8344291442070739-AGAIN.mp4,True,data_subset/videos/8344291442070739-AGAIN.mp4
AGAIN,7322239104545076-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_5\7322239104545076-AGAIN.mp4,True,data_subset/videos/7322239104545076-AGAIN.mp4
AGAIN,37979626194554617-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_3\37979626194554617-AGAIN.mp4,True,data_subset/videos/37979626194554617-AGAIN.mp4
AGAIN,15930574135298836-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_1\15930574135298836-AGAIN.mp4,True,data_subset/videos/15930574135298836-AGAIN.mp4
AGAIN,5586971735005972-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_4\5586971735005972-AGAIN.mp4,True,data_subset/videos/5586971735005972-AGAIN.mp4
AGAIN,5749565703888491-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_4\5749565703888491-AGAIN.mp4,True,data_subset/videos/5749565703888491-AGAIN.mp4
AGAIN,3428061938829572-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_2\3428061938829572-AGAIN.mp4,True,data_subset/videos/3428061938829572-AGAIN.mp4
AGAIN,916944292262917-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_6\916944292262917-AGAIN.mp4,True,data_subset/videos/916944292262917-AGAIN.mp4
AGAIN,23777351543576053-AGAIN.mp4,data_raw\American-Sign-Language-Dataset\part_2\23777351543576053-AGAIN.mp4,True,data_subset/videos/23777351543576053-AGAIN.mp4
ANGRY,angry_video_11.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_video_11.mp4,True,data_subset/videos/angry_video_11.mp4
ANGRY,angry_video_7.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_video_7.mp4,True,data_subset/videos/angry_video_7.mp4
ANGRY,angry_video_4.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_video_4.mp4,True,data_subset/videos/angry_video_4.mp4
ANGRY,angry_1.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_1.mp4,True,data_subset/videos/angry_1.mp4
ANGRY,angry_video_10.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_video_10.mp4,True,data_subset/videos/angry_video_10.mp4
ANGRY,angry_video_0.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_video_0.mp4,True,data_subset/videos/angry_video_0.mp4
ANGRY,angry_14.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_14.mp4,True,data_subset/videos/angry_14.mp4
ANGRY,angry_video_12.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_video_12.mp4,True,data_subset/videos/angry_video_12.mp4
ANGRY,angry_video_2.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_video_2.mp4,True,data_subset/videos/angry_video_2.mp4
ANGRY,angry_video_8.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_video_8.mp4,True,data_subset/videos/angry_video_8.mp4
ANGRY,angry_video_3.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_video_3.mp4,True,data_subset/videos/angry_video_3.mp4
ANGRY,angry_video_6.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_video_6.mp4,True,data_subset/videos/angry_video_6.mp4
ANGRY,angry_6.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_6.mp4,True,data_subset/videos/angry_6.mp4
ANGRY,angry_video_1.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_video_1.mp4,True,data_subset/videos/angry_video_1.mp4
ANGRY,angry_video_9.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_video_9.mp4,True,data_subset/videos/angry_video_9.mp4
ANGRY,angry_video_5.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_video_5.mp4,True,data_subset/videos/angry_video_5.mp4
ANGRY,angry_11.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_11.mp4,True,data_subset/videos/angry_11.mp4
ANGRY,angry_13.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_13.mp4,True,data_subset/videos/angry_13.mp4
ANGRY,angry_12.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_12.mp4,True,data_subset/videos/angry_12.mp4
ANGRY,angry_4.mp4,data_raw\American-Sign-Language-Dataset\part_6\angry_4.mp4,True,data_subset/videos/angry_4.mp4
ANGRY,6963305702261142-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_4\6963305702261142-ANGRY.mp4,True,data_subset/videos/6963305702261142-ANGRY.mp4
ANGRY,9167479595954919-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_6\9167479595954919-ANGRY.mp4,True,data_subset/videos/9167479595954919-ANGRY.mp4
ANGRY,5083164294431413-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_3\5083164294431413-ANGRY.mp4,True,data_subset/videos/5083164294431413-ANGRY.mp4
ANGRY,10882043871893354-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_1\10882043871893354-ANGRY.mp4,True,data_subset/videos/10882043871893354-ANGRY.mp4
ANGRY,8760933146179861-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_5\8760933146179861-ANGRY.mp4,True,data_subset/videos/8760933146179861-ANGRY.mp4
ANGRY,20697031230645102-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_2\20697031230645102-ANGRY.mp4,True,data_subset/videos/20697031230645102-ANGRY.mp4
ANGRY,4924276370652909-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_3\4924276370652909-ANGRY.mp4,True,data_subset/videos/4924276370652909-ANGRY.mp4
ANGRY,5387332653717816-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_4\5387332653717816-ANGRY.mp4,True,data_subset/videos/5387332653717816-ANGRY.mp4
ANGRY,4989883733959082-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_3\4989883733959082-ANGRY.mp4,True,data_subset/videos/4989883733959082-ANGRY.mp4
ANGRY,031021396234431675-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_1\031021396234431675-ANGRY.mp4,True,data_subset/videos/031021396234431675-ANGRY.mp4
ANGRY,15471453286217618-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_1\15471453286217618-ANGRY.mp4,True,data_subset/videos/15471453286217618-ANGRY.mp4
ANGRY,10940148878980427-seedANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_1\10940148878980427-seedANGRY.mp4,True,data_subset/videos/10940148878980427-seedANGRY.mp4
ANGRY,759118073893563-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_5\759118073893563-ANGRY.mp4,True,data_subset/videos/759118073893563-ANGRY.mp4
ANGRY,2693093225302592-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_2\2693093225302592-ANGRY.mp4,True,data_subset/videos/2693093225302592-ANGRY.mp4
ANGRY,17023133428195614-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_1\17023133428195614-ANGRY.mp4,True,data_subset/videos/17023133428195614-ANGRY.mp4
ANGRY,2983145121028361-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_2\2983145121028361-ANGRY.mp4,True,data_subset/videos/2983145121028361-ANGRY.mp4
ANGRY,10954121875598655-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_1\10954121875598655-ANGRY.mp4,True,data_subset/videos/10954121875598655-ANGRY.mp4
ANGRY,3709997507310303-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_3\3709997507310303-ANGRY.mp4,True,data_subset/videos/3709997507310303-ANGRY.mp4
ANGRY,48220722485733747-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_3\48220722485733747-ANGRY.mp4,True,data_subset/videos/48220722485733747-ANGRY.mp4
ANGRY,3101666645542922-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_2\3101666645542922-ANGRY.mp4,True,data_subset/videos/3101666645542922-ANGRY.mp4
ANGRY,9181226657270911-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_6\9181226657270911-ANGRY.mp4,True,data_subset/videos/9181226657270911-ANGRY.mp4
ANGRY,22543033758638464-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_2\22543033758638464-ANGRY.mp4,True,data_subset/videos/22543033758638464-ANGRY.mp4
ANGRY,08513757310623649-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_1\08513757310623649-ANGRY.mp4,True,data_subset/videos/08513757310623649-ANGRY.mp4
ANGRY,21756592291360333-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_2\21756592291360333-ANGRY.mp4,True,data_subset/videos/21756592291360333-ANGRY.mp4
ANGRY,11888985347178949-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_1\11888985347178949-ANGRY.mp4,True,data_subset/videos/11888985347178949-ANGRY.mp4
ANGRY,776837683707674-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_5\776837683707674-ANGRY.mp4,True,data_subset/videos/776837683707674-ANGRY.mp4
ANGRY,1524601169265407-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_1\1524601169265407-ANGRY.mp4,True,data_subset/videos/1524601169265407-ANGRY.mp4
ANGRY,6566938551150332-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_4\6566938551150332-ANGRY.mp4,True,data_subset/videos/6566938551150332-ANGRY.mp4
ANGRY,48411634496923006-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_3\48411634496923006-ANGRY.mp4,True,data_subset/videos/48411634496923006-ANGRY.mp4
ANGRY,5731342734296525-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_4\5731342734296525-ANGRY.mp4,True,data_subset/videos/5731342734296525-ANGRY.mp4
ANGRY,1490020062593329-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_1\1490020062593329-ANGRY.mp4,True,data_subset/videos/1490020062593329-ANGRY.mp4
ANGRY,5007495284169172-ANGRY.mp4,data_raw\American-Sign-Language-Dataset\part_3\5007495284169172-ANGRY.mp4,True,data_subset/videos/5007495284169172-ANGRY.mp4
CHAIR,chair.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair.mp4,True,data_subset/videos/chair.mp4
CHAIR,chair_video_0.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_video_0.mp4,True,data_subset/videos/chair_video_0.mp4
CHAIR,chair_video_6.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_video_6.mp4,True,data_subset/videos/chair_video_6.mp4
CHAIR,chair_video_4.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_video_4.mp4,True,data_subset/videos/chair_video_4.mp4
CHAIR,chair_video_7.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_video_7.mp4,True,data_subset/videos/chair_video_7.mp4
CHAIR,chair_8.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_8.mp4,True,data_subset/videos/chair_8.mp4
CHAIR,chair_video_11.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_video_11.mp4,True,data_subset/videos/chair_video_11.mp4
CHAIR,chair_video_13.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_video_13.mp4,True,data_subset/videos/chair_video_13.mp4
CHAIR,chair_15.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_15.mp4,True,data_subset/videos/chair_15.mp4
CHAIR,chair_video_5.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_video_5.mp4,True,data_subset/videos/chair_video_5.mp4
CHAIR,chair_14.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_14.mp4,True,data_subset/videos/chair_14.mp4
CHAIR,chair_18.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_18.mp4,True,data_subset/videos/chair_18.mp4
CHAIR,chair_13.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_13.mp4,True,data_subset/videos/chair_13.mp4
CHAIR,chair_video_9.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_video_9.mp4,True,data_subset/videos/chair_video_9.mp4
CHAIR,chair_12.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_12.mp4,True,data_subset/videos/chair_12.mp4
CHAIR,chair_video_12.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_video_12.mp4,True,data_subset/videos/chair_video_12.mp4
CHAIR,chair_video_2.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_video_2.mp4,True,data_subset/videos/chair_video_2.mp4
CHAIR,chair_video_1.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_video_1.mp4,True,data_subset/videos/chair_video_1.mp4
CHAIR,chair_video_10.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_video_10.mp4,True,data_subset/videos/chair_video_10.mp4
CHAIR,chair_video_3.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_video_3.mp4,True,data_subset/videos/chair_video_3.mp4
CHAIR,chair_11.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_11.mp4,True,data_subset/videos/chair_11.mp4
CHAIR,chair_video_8.mp4,data_raw\American-Sign-Language-Dataset\part_7\chair_video_8.mp4,True,data_subset/videos/chair_video_8.mp4
CHAIR,45405346586983186-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_3\45405346586983186-CHAIR.mp4,True,data_subset/videos/45405346586983186-CHAIR.mp4
CHAIR,4157477284484148-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_3\4157477284484148-CHAIR.mp4,True,data_subset/videos/4157477284484148-CHAIR.mp4
CHAIR,7467940844235015-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_5\7467940844235015-CHAIR.mp4,True,data_subset/videos/7467940844235015-CHAIR.mp4
CHAIR,5924998494813887-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_4\5924998494813887-CHAIR.mp4,True,data_subset/videos/5924998494813887-CHAIR.mp4
CHAIR,13735471435476398-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_1\13735471435476398-CHAIR.mp4,True,data_subset/videos/13735471435476398-CHAIR.mp4
CHAIR,8765936616476178-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_5\8765936616476178-CHAIR.mp4,True,data_subset/videos/8765936616476178-CHAIR.mp4
CHAIR,8672738911679727-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_5\8672738911679727-CHAIR.mp4,True,data_subset/videos/8672738911679727-CHAIR.mp4
CHAIR,19101165942054377-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_2\19101165942054377-CHAIR.mp4,True,data_subset/videos/19101165942054377-CHAIR.mp4
CHAIR,8758907620439793-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_5\8758907620439793-CHAIR.mp4,True,data_subset/videos/8758907620439793-CHAIR.mp4
CHAIR,5233454308066479-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_3\5233454308066479-CHAIR.mp4,True,data_subset/videos/5233454308066479-CHAIR.mp4
CHAIR,8946235229173873-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_5\8946235229173873-CHAIR.mp4,True,data_subset/videos/8946235229173873-CHAIR.mp4
CHAIR,5526133584946837-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_4\5526133584946837-CHAIR.mp4,True,data_subset/videos/5526133584946837-CHAIR.mp4
CHAIR,9713754187357793-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_6\9713754187357793-CHAIR.mp4,True,data_subset/videos/9713754187357793-CHAIR.mp4
CHAIR,5709262215173554-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_4\5709262215173554-CHAIR.mp4,True,data_subset/videos/5709262215173554-CHAIR.mp4
CHAIR,4144375363175985-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_3\4144375363175985-CHAIR.mp4,True,data_subset/videos/4144375363175985-CHAIR.mp4
CHAIR,1354597833910054-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_1\1354597833910054-CHAIR.mp4,True,data_subset/videos/1354597833910054-CHAIR.mp4
CHAIR,06332710786774087-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_1\06332710786774087-CHAIR.mp4,True,data_subset/videos/06332710786774087-CHAIR.mp4
CHAIR,17659395377249743-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_1\17659395377249743-CHAIR.mp4,True,data_subset/videos/17659395377249743-CHAIR.mp4
CHAIR,3874768518282099-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_3\3874768518282099-CHAIR.mp4,True,data_subset/videos/3874768518282099-CHAIR.mp4
CHAIR,40206574965098985-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_3\40206574965098985-CHAIR.mp4,True,data_subset/videos/40206574965098985-CHAIR.mp4
CHAIR,45165582495328493-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_3\45165582495328493-CHAIR.mp4,True,data_subset/videos/45165582495328493-CHAIR.mp4
CHAIR,895044012045733-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_5\895044012045733-CHAIR.mp4,True,data_subset/videos/895044012045733-CHAIR.mp4
CHAIR,0028475137137808915-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_1\0028475137137808915-CHAIR.mp4,True,data_subset/videos/0028475137137808915-CHAIR.mp4
CHAIR,2550058561972437-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_2\2550058561972437-CHAIR.mp4,True,data_subset/videos/2550058561972437-CHAIR.mp4
CHAIR,8018668876575192-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_5\8018668876575192-CHAIR.mp4,True,data_subset/videos/8018668876575192-CHAIR.mp4
CHAIR,3405120400576982-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_2\3405120400576982-CHAIR.mp4,True,data_subset/videos/3405120400576982-CHAIR.mp4
CHAIR,33234398445914914-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_2\33234398445914914-CHAIR.mp4,True,data_subset/videos/33234398445914914-CHAIR.mp4
CHAIR,4163191601306442-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_3\4163191601306442-CHAIR.mp4,True,data_subset/videos/4163191601306442-CHAIR.mp4
CHAIR,3391932545306213-CHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_2\3391932545306213-CHAIR.mp4,True,data_subset/videos/3391932545306213-CHAIR.mp4
CHAIR,49610123579694454-seedCHAIR.mp4,data_raw\American-Sign-Language-Dataset\part_3\49610123579694454-seedCHAIR.mp4,True,data_subset/videos/49610123579694454-seedCHAIR.mp4
DRINK,drink_20241119_173205.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_173205.mp4,True,data_subset/videos/drink_20241119_173205.mp4
DRINK,drink_20241119_172640.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640.mp4,True,data_subset/videos/drink_20241119_172640.mp4
DRINK,drink_20241119_172640_1.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_1.mp4,True,data_subset/videos/drink_20241119_172640_1.mp4
DRINK,drink_20241119_172640_2.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_2.mp4,True,data_subset/videos/drink_20241119_172640_2.mp4
DRINK,drink_20241119_172640_3.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_3.mp4,True,data_subset/videos/drink_20241119_172640_3.mp4
DRINK,drink_20241119_172640_4.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_4.mp4,True,data_subset/videos/drink_20241119_172640_4.mp4
DRINK,drink_20241119_172640_5.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_5.mp4,True,data_subset/videos/drink_20241119_172640_5.mp4
DRINK,drink_20241119_172640_6.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_6.mp4,True,data_subset/videos/drink_20241119_172640_6.mp4
DRINK,drink_20241119_172640_7.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_7.mp4,True,data_subset/videos/drink_20241119_172640_7.mp4
DRINK,drink_20241119_172640_8.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_8.mp4,True,data_subset/videos/drink_20241119_172640_8.mp4
DRINK,drink_20241119_172640_9.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_9.mp4,True,data_subset/videos/drink_20241119_172640_9.mp4
DRINK,drink_20241119_172640_10.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_10.mp4,True,data_subset/videos/drink_20241119_172640_10.mp4
DRINK,drink_20241119_172640_11.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_11.mp4,True,data_subset/videos/drink_20241119_172640_11.mp4
DRINK,drink_20241119_172640_12.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_12.mp4,True,data_subset/videos/drink_20241119_172640_12.mp4
DRINK,drink_20241119_172640_13.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_13.mp4,True,data_subset/videos/drink_20241119_172640_13.mp4
DRINK,drink_20241119_172640_14.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_14.mp4,True,data_subset/videos/drink_20241119_172640_14.mp4
DRINK,drink_20241119_172640_15.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_15.mp4,True,data_subset/videos/drink_20241119_172640_15.mp4
DRINK,drink_20241119_172640_16.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_16.mp4,True,data_subset/videos/drink_20241119_172640_16.mp4
DRINK,drink_20241119_172640_17.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_17.mp4,True,data_subset/videos/drink_20241119_172640_17.mp4
DRINK,drink_20241119_172640_18.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_18.mp4,True,data_subset/videos/drink_20241119_172640_18.mp4
DRINK,drink_20241119_172640_19.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_19.mp4,True,data_subset/videos/drink_20241119_172640_19.mp4
DRINK,drink_20241119_172640_20.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_20.mp4,True,data_subset/videos/drink_20241119_172640_20.mp4
DRINK,drink_20241119_172640_21.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_21.mp4,True,data_subset/videos/drink_20241119_172640_21.mp4
DRINK,drink_20241119_172640_22.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_22.mp4,True,data_subset/videos/drink_20241119_172640_22.mp4
DRINK,drink_20241119_172640_23.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_23.mp4,True,data_subset/videos/drink_20241119_172640_23.mp4
DRINK,drink_20241119_172640_24.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_24.mp4,True,data_subset/videos/drink_20241119_172640_24.mp4
DRINK,drink_20241119_172640_25.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_25.mp4,True,data_subset/videos/drink_20241119_172640_25.mp4
DRINK,drink_20241119_172640_26.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_26.mp4,True,data_subset/videos/drink_20241119_172640_26.mp4
DRINK,drink_20241119_172640_27.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_27.mp4,True,data_subset/videos/drink_20241119_172640_27.mp4
DRINK,drink_20241119_172640_28.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_28.mp4,True,data_subset/videos/drink_20241119_172640_28.mp4
DRINK,drink_20241119_172640_29.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_29.mp4,True,data_subset/videos/drink_20241119_172640_29.mp4
DRINK,drink_20241119_172640_30.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_30.mp4,True,data_subset/videos/drink_20241119_172640_30.mp4
DRINK,drink_20241119_172640_31.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_31.mp4,True,data_subset/videos/drink_20241119_172640_31.mp4
DRINK,drink_20241119_172640_32.mp4,data_raw\American-Sign-Language-Dataset\part_8\drink_20241119_172640_32.mp4,True,data_subset/videos/drink_20241119_172640_32.mp4
